k,stage,i,step,flag,x,minimum_selling_price,CO2_emission
0,line_search,32,4,success,"[ 75.     75.    210.    211.111   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.559892858366175,-0.002468439549943258
0,line_search,33,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,33,1,success,"[ 75.       75.      210.      211.66675   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5601269727137625,-0.0008582019151844814
0,line_search,33,2,success,"[ 75.      75.     210.     213.3335   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5608517105207635,0.0040485303212311665
0,line_search,33,3,success,"[ 75.       75.      210.      215.00025   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5628459651706503,0.008112676372598373
0,line_search,33,4,success,"[ 75.     75.    210.    216.667   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5637863195481123,0.013244572924762573
0,line_search,34,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,34,1,success,"[ 75.      75.     210.     213.0555   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5607214452148133,0.003217031054471825
0,line_search,34,2,success,"[ 75.     75.    210.    216.111   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5631319073019425,0.011825647297561456
0,line_search,34,3,success,"[ 75.      75.     210.     219.1665   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5645412216938673,0.021403333579450904
0,line_search,34,4,success,"[ 75.     75.    210.    222.222   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.566023537077805,0.031356419815541645
0,line_search,35,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,35,1,success,"[ 75.      75.     210.     214.4445   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5621469700160813,0.0067645220681052266
0,line_search,35,2,success,"[ 75.     75.    210.    218.889   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5643562787866274,0.02054252969361757
0,line_search,35,3,success,"[ 75.      75.     210.     223.3335   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5665220869276711,0.03509196474698795
0,line_search,35,4,success,"[ 75.     75.    210.    227.778   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5697819826488592,0.04996119646741214
0,line_search,36,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,36,1,success,"[ 75.       75.      210.      215.83325   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5631537180041327,0.010836090455961116
0,line_search,36,2,success,"[ 75.      75.     210.     221.6665   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5659167797105445,0.029413815069877707
0,line_search,36,3,success,"[ 75.       75.      210.      227.49975   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5688789345098725,0.04935014254426313
0,line_search,36,4,success,"[ 75.     75.    210.    233.333   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5900602500649674,0.05523237232349656
0,line_search,37,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,37,1,success,"[ 75.       75.      210.      217.22225   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5639940846466154,0.015001378941470397
0,line_search,37,2,success,"[ 75.      75.     210.     224.4445   5.       1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5675066665564089,0.03861058307413468
0,line_search,37,3,success,"[ 75.       75.      210.      231.66675   5.        1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5721564833220575,0.06404163274514121
0,line_search,37,4,not_converged,"[ 75.     75.    210.    238.889   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",,
0,line_search,38,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,38,1,success,"[ 75.     75.    210.    218.611   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5648988896032054,0.01920458000602427
0,line_search,38,2,success,"[ 75.     75.    210.    227.222   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5692046874344766,0.04811703581388643
0,line_search,38,3,success,"[ 75.     75.    210.    235.833   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5944606390632776,0.06267344736557809
0,line_search,38,4,success,"[ 75.     75.    210.    244.444   5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.6109137881902654,0.09183151801163508
0,line_search,39,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,39,1,success,"[ 75.     75.    210.    220.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5648773729908887,0.024145146378416853
0,line_search,39,2,success,"[ 75.     75.    210.    230.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5706627106904281,0.05814435611235574
0,line_search,39,3,success,"[ 75.     75.    210.    240.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.6033759152615759,0.07645792800860743
0,line_search,39,4,success,"[ 75.     75.    210.    250.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.6229823889626681,0.11204652397712339
0,line_search,40,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,40,1,success,"[ 75.     75.    210.    210.      4.5     1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.559286842179061,-0.005666084049219582
0,line_search,40,2,success,"[ 75.     75.    210.    210.      4.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5591977889643897,-0.005673095192638855
0,line_search,40,3,success,"[ 75.     75.    210.    210.      3.5     1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5592220330053176,-0.005702327792058936
0,line_search,40,4,success,"[ 75.     75.    210.    210.      3.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5597877290353239,-0.0058164022975508625
0,line_search,41,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,41,1,success,"[ 75.      75.     210.     210.       4.6945   1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5593298873654149,-0.005664032145881297
0,line_search,41,2,success,"[ 75.     75.    210.    210.      4.389   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5592681716537846,-0.0056649385046256585
0,line_search,41,3,success,"[ 75.      75.     210.     210.       4.0835   1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.55921048664296,-0.005669511689745981
0,line_search,41,4,success,"[ 75.     75.    210.    210.      3.778   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.559186273032705,-0.005680327296129507
0,line_search,42,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,42,1,success,"[ 75.     75.    210.    210.      4.889   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5593770027501711,-0.0056628649527772495
0,line_search,42,2,success,"[ 75.     75.    210.    210.      4.778   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5593644564242489,-0.005663934913703428
0,line_search,42,3,success,"[ 75.     75.    210.    210.      4.667   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.559332400985867,-0.005664338690890223
0,line_search,42,4,success,"[ 75.     75.    210.    210.      4.556   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5593013590178143,-0.005664401163859465
0,line_search,43,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,43,1,success,"[ 75.       75.      210.      210.        5.08325   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5594216722423156,-0.005661906041275472
0,line_search,43,2,success,"[ 75.      75.     210.     210.       5.1665   1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5594417797327355,-0.005661715083530443
0,line_search,43,3,success,"[ 75.       75.      210.      210.        5.24975   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5594635624663767,-0.0056616121399349455
0,line_search,43,4,success,"[ 75.     75.    210.    210.      5.333   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594818771990988,-0.005661481808412053
0,line_search,44,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,44,1,success,"[ 75.       75.      210.      210.        5.27775   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5594707195666179,-0.005661512214242601
0,line_search,44,2,success,"[ 75.      75.     210.     210.       5.5555   1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5595407879386451,-0.00566135641345239
0,line_search,44,3,success,"[ 75.       75.      210.      210.        5.83325   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.559607833520774,-0.005661074521210888
0,line_search,44,4,success,"[ 75.     75.    210.    210.      6.111   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5596192621371378,-0.005661036408579341
0,line_search,45,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,45,1,success,"[ 75.       75.      210.      210.        5.47225   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5595067344961964,-0.0056608198255936925
0,line_search,45,2,success,"[ 75.      75.     210.     210.       5.9445   1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5595776143863194,-0.005660665780584825
0,line_search,45,3,success,"[ 75.       75.      210.      210.        6.41675   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5596954916786391,-0.0056605451168205935
0,line_search,45,4,success,"[ 75.     75.    210.    210.      6.889   1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5598130461972476,-0.005660619873786685
0,line_search,46,0,success,"[ 75.     75.    210.    210.      5.      1.6     0.6    35.      1.
   1.3    83.    208.    280.      1.2     1.      0.485]",0.5594024278755323,-0.005662249911695293
0,line_search,46,1,success,"[ 75.       75.      210.      210.        5.66675   1.6       0.6
  35.        1.        1.3      83.      208.      280.        1.2
   1.        0.485  ]",0.5595676340913146,-0.005660946140085684
0,line_search,46,2,success,"[ 75.      75.     210.     210.       6.3335   1.6      0.6     35.
   1.       1.3     83.     208.     280.       1.2      1.       0.485 ]",0.5596745180938489,-0.005660870483917605
